image_id,model,age,age_confidence,gender,gender_confidence,race,race_confidence
11649,Facellm,30-39,0.9,Female,0.9,White,0.9
1165,Facellm,30-39,0.8,Male,0.8,Black,0.8
11650,Facellm,30-39,0.9,Female,0.9,White,0.9
11651,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11652,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11653,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11654,Facellm,30-39,0.9,Male,0.9,Latino_Hispanic,0.9
11655,Facellm,30-39,0.9,Male,0.9,Black,0.9
11656,Facellm,30-39,0.9,Female,0.9,Indian,0.9
11657,Facellm,10-19,0.9,Female,0.9,White,0.9
11658,Facellm,10-19,0.8,Female,0.8,Black,0.8
11659,Facellm,30-39,0.9,Female,0.9,Black,0.9
1166,Facellm,10-19,0.9,Male,0.9,Black,0.9
11660,Facellm,30-39,0.8,Female,0.8,Black,0.8
11661,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11662,Facellm,30-39,0.9,Male,0.9,White,0.9
11663,Facellm,30-39,0.9,Male,0.9,White,0.9
11664,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11665,Facellm,30-39,0.9,Female,0.9,White,0.9
11666,Facellm,10-19,0.9,Female,0.9,White,0.9
11667,Facellm,0-2,0.9,Female,0.9,White,0.9
11668,Facellm,10-19,0.9,Male,0.9,White,0.9
11669,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
1167,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11670,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11671,Facellm,10-19,0.9,Female,0.9,White,0.9
11672,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11673,Facellm,10-19,0.8,Female,0.8,White,0.8
11674,Facellm,0-2,0.9,Male,0.9,Asian,0.9
11675,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11676,Facellm,30-39,0.9,Male,0.9,Black,0.9
11677,Facellm,30-39,0.8,Female,0.8,Black,0.8
11678,Facellm,10-19,0.8,Male,0.8,White,0.8
11679,Facellm,10-19,0.8,Female,0.8,Asian,0.8
1168,Facellm,20-29,0.8,Female,0.8,Indian,0.8
11680,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11681,Facellm,10-19,0.9,Female,0.9,White,0.9
11682,Facellm,10-19,0.9,Male,0.9,White,0.9
11683,Facellm,10-19,0.8,Male,0.8,Black,0.8
11684,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11685,Facellm,10-19,0.9,Female,0.9,White,0.9
11686,Facellm,10-19,0.8,Female,0.8,Indian,0.8
11687,Facellm,30-39,0.8,Male,0.8,Black,0.8
11688,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11689,Facellm,10-19,0.9,Female,0.9,White,0.9
1169,Facellm,10-19,0.5,Female,0.5,Black,0.5
11690,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11691,Facellm,60-69,0.9,Male,0.9,White,0.9
11692,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11693,Facellm,30-39,0.8,Female,0.8,Black,0.8
11694,Facellm,0-2,0.5,Female,0.5,Asian,0.5
11695,Facellm,10-19,0.5,Female,0.5,Black,0.5
11696,Facellm,10-19,0.8,Female,0.8,Black,0.8
11697,Facellm,10-19,0.9,Male,0.9,White,0.9
11698,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11699,Facellm,70+,0.9,Male,0.9,Asian,0.9
117,Facellm,30-39,0.9,Male,0.9,White,0.9
1170,Facellm,10-19,0.9,Female,0.9,White,0.9
11700,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11701,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11702,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11703,Facellm,30-39,0.8,Male,0.8,Black,0.8
11704,Facellm,30-39,0.8,Male,0.8,Indian,0.8
11705,Facellm,10-19,0.8,Male,0.8,Black,0.8
11706,Facellm,10-19,0.9,Male,0.9,White,0.9
11707,Facellm,30-39,0.9,Female,0.9,White,0.9
11708,Facellm,30-39,0.9,Male,0.9,White,0.9
11709,Facellm,30-39,0.9,Male,0.9,White,0.9
1171,Facellm,30-39,0.9,Male,0.9,White,0.9
11710,Facellm,30-39,0.9,Male,0.9,White,0.9
11711,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11712,Facellm,30-39,0.8,Female,0.8,Black,0.8
11713,Facellm,30-39,0.9,Male,0.9,White,0.9
11714,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11715,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11716,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11717,Facellm,10-19,0.9,Male,0.9,White,0.9
11718,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11719,Facellm,30-39,0.9,Male,0.9,White,0.9
1172,Facellm,10-19,0.8,Female,0.8,Black,0.8
11720,Facellm,30-39,0.8,Male,0.8,Black,0.8
11721,Facellm,10-19,0.8,Male,0.8,White,0.8
11722,Facellm,10-19,0.9,Female,0.9,White,0.9
11723,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11724,Facellm,30-39,0.9,Male,0.9,White,0.9
11725,Facellm,10-19,0.8,Female,0.8,Indian,0.8
11726,Facellm,10-19,0.9,Female,0.9,White,0.9
11727,Facellm,10-19,0.9,Female,0.9,White,0.9
11728,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11729,Facellm,30-39,0.8,Female,0.8,White,0.8
1173,Facellm,30-39,0.9,Female,0.9,White,0.9
11730,Facellm,10-19,0.8,Female,0.8,Black,0.8
11731,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11732,Facellm,10-19,0.9,Female,0.9,White,0.9
11733,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11734,Facellm,30-39,0.9,Female,0.9,White,0.9
11735,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11736,Facellm,10-19,0.8,Female,0.8,Black,0.8
11737,Facellm,0-2,0.9,Male,0.9,Asian,0.9
11738,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11739,Facellm,10-19,0.5,Female,0.5,Black,0.5
1174,Facellm,30-39,0.9,Male,0.9,White,0.9
11740,Facellm,30-39,0.9,Male,0.9,Black,0.9
11741,Facellm,10-19,0.8,Male,0.8,Black,0.8
11742,Facellm,0-2,0.8,Male,0.8,Asian,0.8
11743,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11744,Facellm,10-19,0.9,Male,0.9,White,0.9
11745,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11746,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11747,Facellm,10-19,0.8,Female,0.8,Indian,0.8
11748,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11749,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1175,Facellm,10-19,0.9,Female,0.9,White,0.9
11750,Facellm,30-39,0.8,Male,0.8,Black,0.8
11751,Facellm,10-19,0.5,Female,0.5,Black,0.5
11752,Facellm,10-19,0.9,Male,0.9,White,0.9
11753,Facellm,10-19,0.5,Female,0.5,Black,0.5
11754,Facellm,30-39,0.9,Male,0.9,White,0.9
11755,Facellm,30-39,0.9,Female,0.9,Indian,0.9
11756,Facellm,10-19,0.8,Female,0.8,White,0.8
11757,Facellm,30-39,0.9,Female,0.9,Black,0.9
11758,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11759,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1176,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11760,Facellm,30-39,0.9,Male,0.9,White,0.9
11761,Facellm,30-39,0.9,Male,0.9,White,0.9
11762,Facellm,10-19,0.9,Female,0.9,White,0.9
11763,Facellm,10-19,0.9,Female,0.9,Latino_Hispanic,0.9
11764,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11765,Facellm,10-19,0.9,Male,0.9,White,0.9
11766,Facellm,30-39,0.9,Male,0.9,White,0.9
11767,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11768,Facellm,10-19,0.5,Female,0.5,Black,0.5
11769,Facellm,10-19,0.9,Male,0.9,White,0.9
1177,Facellm,0-2,0.0,Female,0.0,Asian,0.0
11770,Facellm,10-19,0.9,Female,0.9,White,0.9
11771,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11772,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11773,Facellm,10-19,0.8,Female,0.8,Indian,0.8
11774,Facellm,10-19,0.8,Male,0.8,Black,0.8
11775,Facellm,20-29,0.8,Female,0.8,Asian,0.8
11776,Facellm,10-19,0.9,Female,0.9,White,0.9
11777,Facellm,30-39,0.9,Male,0.9,Black,0.9
11778,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11779,Facellm,10-19,0.8,Female,0.8,Black,0.8
1178,Facellm,30-39,0.9,Male,0.9,White,0.9
11780,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11781,Facellm,10-19,0.8,Female,0.8,Black,0.8
11782,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11783,Facellm,10-19,0.9,Female,0.9,Latino_Hispanic,0.9
11784,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11785,Facellm,30-39,0.9,Female,0.9,Asian,0.9
11786,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11787,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11788,Facellm,30-39,0.8,Male,0.8,Black,0.8
11789,Facellm,10-19,0.9,Female,0.9,Indian,0.9
1179,Facellm,30-39,0.9,Male,0.9,White,0.9
11790,Facellm,10-19,0.8,Female,0.8,Black,0.8
11791,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
11792,Facellm,10-19,0.8,Female,0.8,Black,0.8
11793,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
11794,Facellm,10-19,0.9,Female,0.9,Black,0.9
11795,Facellm,10-19,0.9,Female,0.9,White,0.9
11796,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11797,Facellm,30-39,0.9,Male,0.9,White,0.9
11798,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11799,Facellm,30-39,0.9,Male,0.9,Indian,0.9
118,Facellm,30-39,0.9,Male,0.9,White,0.9
1180,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11800,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11801,Facellm,10-19,0.9,Male,0.9,White,0.9
11802,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11803,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11804,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11805,Facellm,10-19,0.9,Female,0.9,White,0.9
11806,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11807,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11808,Facellm,0-2,0.9,Male,0.9,White,0.9
11809,Facellm,10-19,0.9,Female,0.9,White,0.9
1181,Facellm,10-19,0.9,Male,0.9,Indian,0.9
11810,Facellm,70+,1.0,Female,0.0,Asian,1.0
11811,Facellm,30-39,0.8,Male,0.8,Black,0.8
11812,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11813,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11814,Facellm,30-39,0.9,Female,0.9,Asian,0.9
11815,Facellm,30-39,0.9,Male,0.9,White,0.9
11816,Facellm,30-39,0.8,Male,0.8,Indian,0.8
11817,Facellm,10-19,0.9,Female,0.9,White,0.9
11818,Facellm,10-19,0.9,Female,0.9,White,0.9
11819,Facellm,30-39,0.9,Male,0.9,White,0.9
1182,Facellm,30-39,0.9,Male,0.9,White,0.9
11820,Facellm,10-19,0.9,Female,0.9,White,0.9
11821,Facellm,10-19,0.5,Female,0.5,Black,0.5
11822,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11823,Facellm,10-19,0.9,Female,0.9,White,0.9
11824,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11825,Facellm,10-19,0.9,Female,0.9,White,0.9
11826,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11827,Facellm,0-2,0.0,Female,0.0,White,0.0
11828,Facellm,10-19,0.8,Female,0.8,Black,0.8
11829,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
1183,Facellm,10-19,0.8,Female,0.8,White,0.8
11830,Facellm,30-39,0.9,Male,0.9,White,0.9
11831,Facellm,30-39,0.9,Male,0.9,Latino_Hispanic,0.9
11832,Facellm,10-19,0.9,Male,0.9,White,0.9
11833,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11834,Facellm,10-19,0.9,Male,0.9,White,0.9
11835,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11836,Facellm,30-39,0.9,Female,0.9,White,0.9
11837,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11838,Facellm,30-39,0.8,Male,0.8,Latino_Hispanic,0.8
11839,Facellm,30-39,0.9,Female,0.9,White,0.9
1184,Facellm,0-2,0.0,Female,0.0,Asian,0.0
11840,Facellm,30-39,0.9,Male,0.9,White,0.9
11841,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11842,Facellm,10-19,0.9,Male,0.9,White,0.9
11843,Facellm,10-19,0.8,Female,0.8,White,0.8
11844,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11845,Facellm,30-39,0.9,Male,0.9,Black,0.9
11846,Facellm,10-19,0.5,Female,0.5,Latino_Hispanic,0.5
11847,Facellm,10-19,0.8,Female,0.8,Black,0.8
11848,Facellm,10-19,0.8,Female,0.8,Middle Eastern,0.8
11849,Facellm,30-39,0.9,Male,0.9,White,0.9
1185,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11850,Facellm,30-39,0.9,Female,0.9,White,0.9
11851,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11852,Facellm,10-19,0.8,Male,0.8,Black,0.8
11853,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11854,Facellm,30-39,0.8,Female,0.8,Black,0.8
11855,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11856,Facellm,10-19,0.8,Female,0.8,Black,0.8
11857,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11858,Facellm,10-19,0.9,Female,0.9,White,0.9
11859,Facellm,10-19,0.9,Male,0.9,Black,0.9
1186,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11860,Facellm,10-19,0.9,Male,0.9,White,0.9
11861,Facellm,10-19,0.9,Female,0.9,White,0.9
11862,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11863,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11864,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11865,Facellm,10-19,0.8,Female,0.8,Black,0.8
11866,Facellm,30-39,0.8,Female,0.8,Black,0.8
11867,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11868,Facellm,10-19,0.9,Female,0.9,White,0.9
11869,Facellm,0-2,0.5,Female,0.5,White,0.5
1187,Facellm,10-19,0.8,Female,0.8,Black,0.8
11870,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11871,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11872,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11873,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11874,Facellm,0-2,0.5,Female,0.5,Asian,0.5
11875,Facellm,10-19,0.9,Female,0.9,White,0.9
11876,Facellm,30-39,0.8,Female,0.8,Black,0.8
11877,Facellm,10-19,0.9,Female,0.9,Indian,0.9
11878,Facellm,30-39,0.9,Male,0.9,White,0.9
11879,Facellm,10-19,0.8,Female,0.8,Indian,0.8
1188,Facellm,30-39,0.8,Female,0.8,Black,0.8
11880,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11881,Facellm,30-39,0.9,Male,0.9,White,0.9
11882,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11883,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11884,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11885,Facellm,30-39,0.8,Male,0.8,Indian,0.8
11886,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11887,Facellm,10-19,0.9,Female,0.9,White,0.9
11888,Facellm,60-69,0.9,Male,0.9,White,0.9
11889,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
1189,Facellm,10-19,0.9,Male,0.9,White,0.9
11890,Facellm,10-19,0.9,Female,0.9,White,0.9
11891,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11892,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11893,Facellm,10-19,0.9,Female,0.9,Latino_Hispanic,0.9
11894,Facellm,10-19,0.5,Female,0.5,Black,0.5
11895,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11896,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11897,Facellm,30-39,0.9,Male,0.9,White,0.9
11898,Facellm,30-39,0.8,Male,0.8,Indian,0.8
11899,Facellm,30-39,0.9,Male,0.9,White,0.9
119,Facellm,30-39,0.9,Male,0.9,Indian,0.9
1190,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11900,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11901,Facellm,10-19,0.5,Female,0.5,Black,0.5
11902,Facellm,30-39,0.9,Female,0.9,Asian,0.9
11903,Facellm,10-19,0.8,Female,0.8,Black,0.8
11904,Facellm,30-39,0.8,Female,0.8,Black,0.8
11905,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11906,Facellm,30-39,0.9,Male,0.9,White,0.9
11907,Facellm,30-39,0.9,Male,0.9,White,0.9
11908,Facellm,10-19,0.8,Female,0.8,Black,0.8
11909,Facellm,10-19,0.8,Female,0.8,Indian,0.8
1191,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11910,Facellm,10-19,0.9,Male,0.9,White,0.9
11911,Facellm,10-19,0.9,Male,0.9,White,0.9
11912,Facellm,10-19,0.9,Male,0.9,White,0.9
11913,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11914,Facellm,30-39,0.9,Male,0.9,White,0.9
11915,Facellm,30-39,0.8,Male,0.8,Indian,0.8
11916,Facellm,10-19,0.8,Female,0.8,Black,0.8
11917,Facellm,0-2,0.8,Male,0.8,Indian,0.8
11918,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11919,Facellm,30-39,0.9,Male,0.9,Indian,0.9
1192,Facellm,30-39,0.9,Male,0.9,White,0.9
11920,Facellm,10-19,0.5,Female,0.5,Black,0.5
11921,Facellm,30-39,0.9,Male,0.9,Latino_Hispanic,0.9
11922,Facellm,10-19,0.9,Male,0.9,White,0.9
11923,Facellm,10-19,0.9,Female,0.9,White,0.9
11924,Facellm,10-19,0.8,Female,0.8,Black,0.8
11925,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11926,Facellm,30-39,0.9,Female,0.9,White,0.9
11927,Facellm,10-19,0.9,Female,0.9,White,0.9
11928,Facellm,30-39,0.9,Female,0.9,White,0.9
11929,Facellm,30-39,0.8,Male,0.8,Black,0.8
1193,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11930,Facellm,10-19,0.9,Male,0.9,Indian,0.9
11931,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11932,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11933,Facellm,10-19,0.8,Female,0.8,Black,0.8
11934,Facellm,30-39,0.9,Male,0.9,White,0.9
11935,Facellm,0-2,0.5,Female,0.5,Asian,0.5
11936,Facellm,10-19,0.9,Female,0.9,Asian,0.9
11937,Facellm,10-19,0.9,Male,0.9,White,0.9
11938,Facellm,30-39,0.9,Female,0.9,White,0.9
11939,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
1194,Facellm,10-19,0.9,Male,0.9,White,0.9
11940,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11941,Facellm,30-39,0.9,Male,0.9,White,0.9
11942,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11943,Facellm,10-19,0.8,Female,0.8,Black,0.8
11944,Facellm,30-39,0.9,Male,0.9,White,0.9
11945,Facellm,10-19,0.9,Female,0.9,White,0.9
11946,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11947,Facellm,10-19,0.9,Female,0.9,White,0.9
11948,Facellm,10-19,0.8,Female,0.8,Black,0.8
11949,Facellm,10-19,0.9,Male,0.9,White,0.9
1195,Facellm,30-39,0.9,Male,0.9,White,0.9
11950,Facellm,10-19,0.8,Female,0.8,Black,0.8
11951,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11952,Facellm,30-39,0.8,Female,0.8,Black,0.8
11953,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11954,Facellm,30-39,0.9,Female,0.9,White,0.9
11955,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11956,Facellm,10-19,0.9,Female,0.9,Indian,0.9
11957,Facellm,30-39,0.9,Male,0.9,White,0.9
11958,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11959,Facellm,10-19,1.0,Female,0.0,Indian,1.0
1196,Facellm,30-39,0.9,Male,0.9,White,0.9
11960,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11961,Facellm,30-39,0.9,Male,0.9,White,0.9
11962,Facellm,30-39,0.9,Male,0.9,White,0.9
11963,Facellm,10-19,0.9,Female,0.9,White,0.9
11964,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11965,Facellm,10-19,0.9,Female,0.9,White,0.9
11966,Facellm,30-39,0.9,Female,0.9,White,0.9
11967,Facellm,10-19,0.9,Female,0.9,White,0.9
11968,Facellm,30-39,0.9,Female,0.9,White,0.9
11969,Facellm,30-39,0.8,Male,0.8,Black,0.8
1197,Facellm,10-19,0.9,Female,0.9,White,0.9
11970,Facellm,10-19,0.9,Female,0.9,Indian,0.9
11971,Facellm,10-19,0.9,Female,0.9,Latino_Hispanic,0.9
11972,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11973,Facellm,10-19,0.9,Female,0.9,White,0.9
11974,Facellm,30-39,0.8,Female,0.8,Black,0.8
11975,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11976,Facellm,10-19,0.8,Female,0.8,Black,0.8
11977,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11978,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11979,Facellm,10-19,0.5,Female,0.5,Asian,0.5
1198,Facellm,10-19,0.8,Female,0.8,Black,0.8
11980,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11981,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11982,Facellm,20-29,0.8,Female,0.8,Asian,0.8
11983,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11984,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11985,Facellm,30-39,0.9,Male,0.9,White,0.9
11986,Facellm,10-19,0.8,Female,0.8,White,0.8
11987,Facellm,10-19,0.8,Female,0.8,Black,0.8
11988,Facellm,10-19,0.9,Male,0.9,White,0.9
11989,Facellm,30-39,0.9,Male,0.9,Black,0.9
1199,Facellm,30-39,0.8,Female,0.8,Black,0.8
11990,Facellm,30-39,0.8,Male,0.8,Black,0.8
11991,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11992,Facellm,30-39,0.9,Male,0.9,White,0.9
11993,Facellm,10-19,0.8,Female,0.8,Black,0.8
11994,Facellm,10-19,0.8,Male,0.8,Middle Eastern,0.8
11995,Facellm,30-39,0.9,Male,0.9,White,0.9
11996,Facellm,0-2,0.5,Female,0.5,Asian,0.5
11997,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11998,Facellm,30-39,0.9,Male,0.9,White,0.9
11999,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12,Facellm,30-39,0.9,Male,0.9,Asian,0.9
120,Facellm,30-39,0.9,Male,0.9,White,0.9
1200,Facellm,0-2,0.9,Female,0.9,White,0.9
12000,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12001,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12002,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12003,Facellm,10-19,0.0,Female,0.0,Black,0.0
12004,Facellm,30-39,0.9,Female,0.9,White,0.9
12005,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12006,Facellm,30-39,0.8,Female,0.8,Black,0.8
12007,Facellm,30-39,0.8,Female,0.8,Asian,0.8
12008,Facellm,10-19,0.9,Male,0.9,Asian,0.9
12009,Facellm,10-19,0.9,Female,0.9,White,0.9
1201,Facellm,10-19,0.9,Male,0.9,Black,0.9
12010,Facellm,10-19,0.9,Female,0.9,White,0.9
12011,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
12012,Facellm,10-19,0.9,Male,0.9,Black,0.9
12013,Facellm,10-19,0.8,Female,0.8,Indian,0.8
12014,Facellm,30-39,0.9,Female,0.9,White,0.9
12015,Facellm,10-19,0.8,Female,0.8,Black,0.8
12016,Facellm,10-19,0.9,Male,0.9,Indian,0.9
12017,Facellm,10-19,0.9,Female,0.9,Indian,0.9
12018,Facellm,10-19,0.8,Female,0.8,Black,0.8
12019,Facellm,30-39,0.9,Male,0.9,White,0.9
1202,Facellm,30-39,0.9,Female,0.9,White,0.9
12020,Facellm,10-19,0.9,Male,0.9,White,0.9
12021,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12022,Facellm,30-39,0.9,Male,0.9,White,0.9
12023,Facellm,10-19,0.8,Male,0.8,Black,0.8
12024,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
12025,Facellm,30-39,0.9,Male,0.9,White,0.9
12026,Facellm,30-39,0.8,Male,0.8,Asian,0.8
12027,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12028,Facellm,10-19,0.8,Female,0.8,Black,0.8
12029,Facellm,10-19,0.9,Male,0.9,Indian,0.9
1203,Facellm,30-39,0.9,Male,0.9,White,0.9
12030,Facellm,10-19,0.9,Female,0.9,White,0.9
12031,Facellm,30-39,0.9,Female,0.9,White,0.9
12032,Facellm,30-39,0.8,Female,0.8,Black,0.8
12033,Facellm,30-39,0.9,Male,0.9,White,0.9
12034,Facellm,10-19,0.9,Female,0.9,Indian,0.9
12035,Facellm,30-39,0.9,Male,0.9,White,0.9
12036,Facellm,30-39,0.9,Female,0.9,Asian,0.9
12037,Facellm,30-39,0.9,Male,0.9,White,0.9
12038,Facellm,30-39,0.9,Male,0.9,White,0.9
12039,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
1204,Facellm,30-39,0.8,Male,0.8,Black,0.8
12040,Facellm,10-19,0.8,Female,0.8,White,0.8
12041,Facellm,10-19,0.9,Female,0.9,White,0.9
12042,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
12043,Facellm,30-39,0.8,Female,0.8,Indian,0.8
12044,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
12045,Facellm,60-69,0.8,Female,0.8,Black,0.8
12046,Facellm,30-39,0.8,Female,0.8,Black,0.8
12047,Facellm,30-39,0.9,Male,0.9,Asian,0.9
12048,Facellm,10-19,0.8,Female,0.8,Black,0.8
12049,Facellm,30-39,0.9,Female,0.9,Indian,0.9
1205,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12050,Facellm,70+,1.0,Female,0.0,Asian,1.0
12051,Facellm,30-39,0.8,Female,0.8,Black,0.8
12052,Facellm,60-69,0.9,Female,0.9,White,0.9
12053,Facellm,30-39,0.9,Male,0.9,White,0.9
12054,Facellm,10-19,0.8,Female,0.8,Asian,0.8
12055,Facellm,10-19,0.8,Female,0.8,Black,0.8
12056,Facellm,30-39,0.8,Male,0.8,Black,0.8
12057,Facellm,10-19,0.9,Female,0.9,White,0.9
12058,Facellm,10-19,1.0,Female,0.0,Indian,1.0
12059,Facellm,30-39,0.9,Male,0.9,White,0.9
1206,Facellm,30-39,0.8,Female,0.8,Asian,0.8
